TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,Season,VisitPeriod,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionVisitCount,RatingDifference
14911,64275,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
14912,40876,2014,12,2,640,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
14913,43643,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
14918,76890,2014,12,2,640,5.0,Winter,Low_Season,4.75,8,4.302735262918624,13198,0.25
14920,32821,2014,12,2,640,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
14921,66845,2014,1,2,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14924,63763,2014,12,3,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14925,50291,2014,12,2,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
14927,17915,2014,9,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
14928,71596,2014,12,4,640,4.0,Winter,Low_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
14930,20666,2014,12,3,640,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
14931,53282,2014,12,4,640,5.0,Winter,Low_Season,4.5,2,4.302735262918624,13198,0.5
14932,13972,2014,12,4,640,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
14933,33235,2014,12,3,640,4.0,Winter,Low_Season,3.25,2,4.302735262918624,13198,0.75
14938,42852,2014,11,2,640,3.0,Autumn,Shoulder_Season,3.7,5,4.302735262918624,13198,-0.7000000000000002
14939,69179,2014,12,2,640,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
14940,31554,2014,12,2,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
14943,24983,2014,12,3,640,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
14944,60183,2014,10,4,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
14945,37082,2014,12,3,640,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
14946,40281,2014,4,5,640,5.0,Spring,Peak_Season,5.0,1,4.302735262918624,13198,0.0
14947,42839,2014,12,5,640,5.0,Winter,Low_Season,4.166666666666667,3,4.302735262918624,13198,0.833333333333333
14948,43335,2014,12,3,640,4.0,Winter,Low_Season,4.5,2,4.302735262918624,13198,-0.5
14949,28201,2014,12,4,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14950,68462,2014,12,3,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14951,68007,2014,12,3,640,4.0,Winter,Low_Season,4.0,4,4.302735262918624,13198,0.0
14952,918,2014,12,2,640,5.0,Winter,Low_Season,4.2,5,4.302735262918624,13198,0.7999999999999998
14953,85281,2014,10,5,640,3.0,Autumn,Shoulder_Season,3.5,2,4.302735262918624,13198,-0.5
14956,41720,2014,6,2,640,3.0,Summer,Peak_Season,3.5,2,4.302735262918624,13198,-0.5
14957,28169,2014,11,3,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
14959,44535,2014,12,5,640,5.0,Winter,Low_Season,3.875,4,4.302735262918624,13198,1.125
14961,25605,2014,12,5,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14963,2389,2014,8,3,640,5.0,Summer,Peak_Season,5.0,2,4.302735262918624,13198,0.0
14964,58454,2014,12,3,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14965,404,2014,8,3,640,4.0,Summer,Peak_Season,4.5,2,4.302735262918624,13198,-0.5
14966,9828,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
14967,12968,2014,11,4,640,5.0,Autumn,Shoulder_Season,4.5,4,4.302735262918624,13198,0.5
14968,42027,2014,12,2,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
14969,81733,2014,1,4,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14971,77876,2014,9,2,640,5.0,Autumn,Shoulder_Season,5.0,3,4.302735262918624,13198,0.0
14973,47009,2014,12,3,640,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
14974,84875,2014,11,2,640,2.5,Autumn,Shoulder_Season,3.888888888888889,9,4.302735262918624,13198,-1.3888888888888888
14975,79796,2014,8,2,640,4.0,Summer,Peak_Season,4.0,1,4.302735262918624,13198,0.0
14976,10641,2014,12,3,640,4.0,Winter,Low_Season,4.4,5,4.302735262918624,13198,-0.40000000000000036
14977,68277,2014,6,4,640,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
14978,6036,2014,11,5,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
14980,41128,2014,12,2,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
14981,84888,2014,12,2,640,4.0,Winter,Low_Season,4.0,5,4.302735262918624,13198,0.0
14982,18085,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
14984,40714,2014,12,3,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
14985,71920,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
14986,76734,2014,4,2,640,3.0,Spring,Peak_Season,3.0,1,4.302735262918624,13198,0.0
14987,15779,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,3,4.302735262918624,13198,0.0
14988,4296,2014,12,3,640,5.0,Winter,Low_Season,4.5,2,4.302735262918624,13198,0.5
14990,9943,2014,12,2,640,2.5,Winter,Low_Season,2.5,2,4.302735262918624,13198,0.0
14991,34670,2014,12,3,640,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
14992,70229,2014,11,3,640,2.5,Autumn,Shoulder_Season,3.25,2,4.302735262918624,13198,-0.75
14993,85248,2014,11,3,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
14994,20204,2014,11,2,640,5.0,Autumn,Shoulder_Season,3.75,2,4.302735262918624,13198,1.25
14996,48567,2014,12,2,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
15001,53106,2014,8,3,640,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
15003,77527,2014,1,2,640,3.0,Winter,Low_Season,3.0,2,4.302735262918624,13198,0.0
15007,36630,2014,12,3,640,3.0,Winter,Low_Season,4.6,5,4.302735262918624,13198,-1.5999999999999996
15008,44372,2014,12,5,640,4.0,Winter,Low_Season,4.0,3,4.302735262918624,13198,0.0
15011,21878,2014,11,3,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15012,5387,2014,6,4,640,4.0,Summer,Peak_Season,4.5,2,4.302735262918624,13198,-0.5
15013,15142,2014,12,3,640,2.5,Winter,Low_Season,2.5,1,4.302735262918624,13198,0.0
15016,79148,2014,12,2,640,5.0,Winter,Low_Season,5.0,2,4.302735262918624,13198,0.0
15017,37695,2014,11,5,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15019,38650,2014,12,5,640,3.0,Winter,Low_Season,3.0,1,4.302735262918624,13198,0.0
15020,42662,2014,12,4,640,3.0,Winter,Low_Season,3.0,2,4.302735262918624,13198,0.0
15021,9851,2014,3,4,640,5.0,Spring,Low_Season,5.0,2,4.302735262918624,13198,0.0
15022,60733,2014,10,4,640,3.0,Autumn,Shoulder_Season,3.0,2,4.302735262918624,13198,0.0
15023,79968,2014,11,2,640,2.5,Autumn,Shoulder_Season,3.3333333333333335,3,4.302735262918624,13198,-0.8333333333333335
15024,8510,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.5,2,4.302735262918624,13198,-0.5
15026,48138,2014,8,3,640,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
15027,59951,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15028,14397,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15029,69935,2014,2,2,640,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
15030,22622,2014,12,5,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
15031,17778,2014,11,5,640,3.0,Autumn,Shoulder_Season,3.0,2,4.302735262918624,13198,0.0
15032,25285,2014,12,3,640,3.0,Winter,Low_Season,4.6,10,4.302735262918624,13198,-1.5999999999999996
15033,10289,2014,12,2,640,5.0,Winter,Low_Season,4.333333333333333,3,4.302735262918624,13198,0.666666666666667
15034,32881,2014,11,3,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15035,16771,2014,8,3,640,4.0,Summer,Peak_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15036,29741,2014,11,2,640,2.5,Autumn,Shoulder_Season,3.75,2,4.302735262918624,13198,-1.25
15038,75483,2014,11,2,640,3.0,Autumn,Shoulder_Season,3.0,2,4.302735262918624,13198,0.0
15039,11579,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15040,17460,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15042,51925,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15044,73563,2014,11,2,640,4.0,Autumn,Shoulder_Season,3.8,5,4.302735262918624,13198,0.20000000000000018
15045,66438,2014,8,2,640,3.0,Summer,Peak_Season,3.0,2,4.302735262918624,13198,0.0
15046,73342,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,3,4.302735262918624,13198,0.0
15047,84881,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.3,5,4.302735262918624,13198,-0.2999999999999998
15049,9308,2014,11,5,640,2.5,Autumn,Shoulder_Season,3.75,2,4.302735262918624,13198,-1.25
15050,56411,2014,12,3,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
15051,86290,2014,4,3,640,5.0,Spring,Peak_Season,5.0,3,4.302735262918624,13198,0.0
15052,22530,2014,11,2,640,5.0,Autumn,Shoulder_Season,4.25,4,4.302735262918624,13198,0.75
15054,39119,2014,7,4,640,4.0,Summer,Peak_Season,4.142857142857143,7,4.302735262918624,13198,-0.14285714285714324
15055,50716,2014,11,2,640,3.0,Autumn,Shoulder_Season,3.0,2,4.302735262918624,13198,0.0
15056,54312,2014,7,3,640,3.0,Summer,Peak_Season,3.0,2,4.302735262918624,13198,0.0
15057,12472,2014,12,4,640,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
15058,57789,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15061,59770,2014,11,4,640,3.0,Autumn,Shoulder_Season,3.5,2,4.302735262918624,13198,-0.5
15062,76102,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15063,42913,2014,7,2,640,5.0,Summer,Peak_Season,5.0,2,4.302735262918624,13198,0.0
15064,36225,2014,8,3,640,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
15067,78998,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15068,49504,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15070,22774,2014,11,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15071,64706,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15072,6882,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.8,5,4.302735262918624,13198,-0.7999999999999998
15073,52531,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15074,55275,2014,2,5,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
15075,20502,2014,11,3,640,5.0,Autumn,Shoulder_Season,4.8,5,4.302735262918624,13198,0.20000000000000018
15076,41687,2013,12,5,640,4.0,Winter,Low_Season,4.666666666666667,3,4.302735262918624,13198,-0.666666666666667
15077,78503,2013,12,5,640,4.0,Winter,Low_Season,4.6,10,4.302735262918624,13198,-0.5999999999999996
15079,46541,2014,11,3,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15080,45452,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15081,65665,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15082,25747,2014,9,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15083,62386,2014,11,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15084,16924,2014,8,2,640,5.0,Summer,Peak_Season,5.0,3,4.302735262918624,13198,0.0
15085,4516,2014,11,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15086,52764,2014,8,2,640,4.0,Summer,Peak_Season,4.0,1,4.302735262918624,13198,0.0
15088,65816,2014,9,2,640,3.0,Autumn,Shoulder_Season,4.0,5,4.302735262918624,13198,-1.0
15089,69059,2014,8,2,640,5.0,Summer,Peak_Season,5.0,2,4.302735262918624,13198,0.0
15090,11667,2013,12,3,640,4.0,Winter,Low_Season,4.0,2,4.302735262918624,13198,0.0
15091,48991,2014,11,3,640,5.0,Autumn,Shoulder_Season,3.75,2,4.302735262918624,13198,1.25
15092,31795,2014,11,5,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15093,42672,2013,12,3,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
15094,50339,2014,11,4,640,4.0,Autumn,Shoulder_Season,3.5,2,4.302735262918624,13198,0.5
15095,61907,2014,8,2,640,5.0,Summer,Peak_Season,5.0,2,4.302735262918624,13198,0.0
15098,27079,2014,10,3,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15099,41686,2014,8,3,640,5.0,Summer,Peak_Season,5.0,2,4.302735262918624,13198,0.0
15100,69374,2014,11,4,640,5.0,Autumn,Shoulder_Season,4.666666666666667,3,4.302735262918624,13198,0.33333333333333304
15101,6460,2014,11,3,640,5.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,0.666666666666667
15104,66885,2014,11,4,640,5.0,Autumn,Shoulder_Season,4.181818181818182,11,4.302735262918624,13198,0.8181818181818183
15106,33571,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,3,4.302735262918624,13198,0.0
15107,23752,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.25,4,4.302735262918624,13198,-0.25
15108,47638,2014,11,2,640,3.0,Autumn,Shoulder_Season,2.75,2,4.302735262918624,13198,0.25
15109,41908,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15110,47092,2014,7,3,640,5.0,Summer,Peak_Season,4.25,8,4.302735262918624,13198,0.75
15111,51100,2014,11,3,640,4.0,Autumn,Shoulder_Season,4.0,3,4.302735262918624,13198,0.0
15112,83856,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15113,20015,2014,1,3,640,4.0,Winter,Low_Season,4.0,1,4.302735262918624,13198,0.0
15114,26156,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15115,40567,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.75,4,4.302735262918624,13198,-0.75
15116,79834,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15117,79908,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15120,34747,2014,9,2,640,4.0,Autumn,Shoulder_Season,4.666666666666667,3,4.302735262918624,13198,-0.666666666666667
15121,70837,2014,11,4,640,2.5,Autumn,Shoulder_Season,4.083333333333333,6,4.302735262918624,13198,-1.583333333333333
15122,61715,2014,10,4,640,3.0,Autumn,Shoulder_Season,3.3333333333333335,3,4.302735262918624,13198,-0.3333333333333335
15123,27825,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15124,7830,2014,11,2,640,5.0,Autumn,Shoulder_Season,4.0,3,4.302735262918624,13198,1.0
15127,21048,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15128,35611,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15131,61727,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15132,52951,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15134,70380,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15135,28728,2014,10,2,640,5.0,Autumn,Shoulder_Season,4.8,5,4.302735262918624,13198,0.20000000000000018
15136,14014,2014,9,4,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15137,40040,2014,11,5,640,4.0,Autumn,Shoulder_Season,3.6666666666666665,3,4.302735262918624,13198,0.3333333333333335
15138,88129,2014,10,2,640,2.5,Autumn,Shoulder_Season,2.5,1,4.302735262918624,13198,0.0
15139,18427,2014,11,3,640,2.5,Autumn,Shoulder_Season,2.5,3,4.302735262918624,13198,0.0
15140,12063,2014,11,4,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15141,78249,2014,11,3,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15142,88175,2014,10,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15144,21677,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15145,28836,2014,4,2,640,5.0,Spring,Peak_Season,5.0,3,4.302735262918624,13198,0.0
15146,55102,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15147,45253,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15149,71176,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15150,71041,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15152,66194,2013,12,4,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
15154,48049,2014,11,3,640,5.0,Autumn,Shoulder_Season,4.75,4,4.302735262918624,13198,0.25
15156,53470,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15157,47215,2014,11,4,640,2.5,Autumn,Shoulder_Season,2.5,1,4.302735262918624,13198,0.0
15158,78121,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15159,54762,2014,11,2,640,4.0,Autumn,Shoulder_Season,3.7142857142857144,7,4.302735262918624,13198,0.2857142857142856
15160,36522,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15162,26650,2014,4,5,640,2.5,Spring,Peak_Season,2.5,1,4.302735262918624,13198,0.0
15163,45668,2014,3,4,640,4.0,Spring,Low_Season,4.0,1,4.302735262918624,13198,0.0
15164,7432,2014,11,3,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15165,16828,2014,7,4,640,5.0,Summer,Peak_Season,5.0,3,4.302735262918624,13198,0.0
15166,53352,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,4,4.302735262918624,13198,0.0
15167,45778,2014,7,4,640,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
15169,81092,2014,6,3,640,5.0,Summer,Peak_Season,5.0,1,4.302735262918624,13198,0.0
15171,7429,2014,10,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15173,75260,2014,10,4,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15174,31243,2014,9,3,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15175,7633,2014,10,4,640,5.0,Autumn,Shoulder_Season,4.5,4,4.302735262918624,13198,0.5
15177,57478,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15178,16840,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15180,28425,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15181,85896,2014,9,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15182,63333,2014,9,4,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15184,781,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15186,42788,2014,9,3,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15187,30452,2014,11,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15188,44661,2014,9,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15189,41531,2014,11,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15190,31204,2013,12,3,640,5.0,Winter,Low_Season,4.333333333333333,3,4.302735262918624,13198,0.666666666666667
15191,45157,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,3,4.302735262918624,13198,0.0
15192,31331,2013,12,2,640,5.0,Winter,Low_Season,5.0,1,4.302735262918624,13198,0.0
15193,73852,2014,11,4,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15194,45924,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15197,59766,2014,9,3,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15198,46842,2014,10,5,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15199,13949,2014,10,2,640,5.0,Autumn,Shoulder_Season,4.6,5,4.302735262918624,13198,0.40000000000000036
15200,19795,2014,11,5,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15201,59809,2014,7,5,640,4.0,Summer,Peak_Season,4.0,4,4.302735262918624,13198,0.0
15202,956,2014,10,2,640,5.0,Autumn,Shoulder_Season,3.875,4,4.302735262918624,13198,1.125
15205,54875,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.05,10,4.302735262918624,13198,-0.04999999999999982
15207,851,2014,10,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15208,87313,2014,10,5,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15209,53317,2014,10,2,640,3.0,Autumn,Shoulder_Season,3.0,2,4.302735262918624,13198,0.0
15210,53897,2014,9,3,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15211,59980,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,3,4.302735262918624,13198,0.0
15212,46070,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.4,5,4.302735262918624,13198,-0.40000000000000036
15213,57408,2014,8,2,640,4.0,Summer,Peak_Season,4.0,2,4.302735262918624,13198,0.0
15214,27222,2014,9,2,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15215,46562,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15216,38163,2014,10,3,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15218,86096,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15219,87770,2014,10,3,640,5.0,Autumn,Shoulder_Season,4.75,4,4.302735262918624,13198,0.25
15220,79467,2014,10,3,640,2.5,Autumn,Shoulder_Season,2.5,1,4.302735262918624,13198,0.0
15221,16167,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.0,3,4.302735262918624,13198,0.0
15222,27024,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,3,4.302735262918624,13198,0.0
15223,70859,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15224,79738,2014,10,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15225,75493,2014,4,3,640,4.0,Spring,Peak_Season,4.0,4,4.302735262918624,13198,0.0
15226,35751,2014,10,3,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15227,50940,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15228,21806,2014,10,4,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15229,81337,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15230,66501,2014,5,3,640,5.0,Spring,Peak_Season,5.0,1,4.302735262918624,13198,0.0
15231,70633,2014,10,2,640,3.0,Autumn,Shoulder_Season,3.3333333333333335,3,4.302735262918624,13198,-0.3333333333333335
15232,10331,2014,5,3,640,3.0,Spring,Peak_Season,4.0,2,4.302735262918624,13198,-1.0
15233,21434,2014,10,3,640,4.0,Autumn,Shoulder_Season,4.0,3,4.302735262918624,13198,0.0
15234,45216,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15235,16787,2014,10,3,640,5.0,Autumn,Shoulder_Season,4.5,8,4.302735262918624,13198,0.5
15236,61930,2014,10,2,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15237,62733,2014,10,4,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15238,68116,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15239,80762,2014,10,3,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15240,2678,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.0,2,4.302735262918624,13198,0.0
15241,5875,2014,9,4,640,4.0,Autumn,Shoulder_Season,4.0,1,4.302735262918624,13198,0.0
15242,69621,2014,10,2,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
15243,2698,2014,10,4,640,5.0,Autumn,Shoulder_Season,4.166666666666667,3,4.302735262918624,13198,0.833333333333333
15245,75170,2014,9,2,640,4.0,Autumn,Shoulder_Season,4.666666666666667,6,4.302735262918624,13198,-0.666666666666667
15248,74500,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15249,14481,2014,10,3,640,5.0,Autumn,Shoulder_Season,5.0,1,4.302735262918624,13198,0.0
15250,81005,2014,10,5,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15251,48889,2014,10,2,640,3.0,Autumn,Shoulder_Season,3.0,1,4.302735262918624,13198,0.0
15252,68846,2014,10,4,640,5.0,Autumn,Shoulder_Season,5.0,2,4.302735262918624,13198,0.0
15253,22531,2014,9,2,640,4.0,Autumn,Shoulder_Season,4.333333333333333,3,4.302735262918624,13198,-0.33333333333333304
